id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58
12614075,JF139570,2022-02-09T22:28:00.000,060XX N SHERIDAN RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2433,024,48,77,08B,1168537,1940269,2022,2022-02-16T15:50:22.000,41.99162915,-87.655431371,"{'latitude': '41.99162915', 'longitude': '-87.655431371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,4451,76,213,16,14,11,50
12614036,JF139560,2022-02-09T22:27:00.000,056XX S FAIRFIELD AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,True,False,0824,008,15,63,18,1159005,1867079,2022,2022-02-16T15:50:22.000,41.790991056,-87.692503389,"{'latitude': '41.790991056', 'longitude': '-87.692503389', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,21867,61,112,3,58,13,269
12614102,JF139552,2022-02-09T22:20:00.000,031XX W MONROE ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,1124,011,28,27,06,1155665,1899371,2022,2022-02-16T15:50:22.000,41.879671894,-87.703882833,"{'latitude': '41.879671894', 'longitude': '-87.703882833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21184,28,737,23,28,16,123
12614037,JF139541,2022-02-09T22:19:00.000,042XX N MOZART ST,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,True,False,1724,017,33,16,18,1156618,1928107,2022,2022-02-16T15:50:22.000,41.95850652,-87.699603817,"{'latitude': '41.95850652', 'longitude': '-87.699603817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21538,16,214,20,39,1,13
12614080,JF139566,2022-02-09T22:18:00.000,110XX S HOMEWOOD AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,False,True,2212,022,19,75,08B,1165648,1831346,2022,2022-02-16T15:50:22.000,41.692795987,-87.669156192,"{'latitude': '41.692795987', 'longitude': '-87.669156192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,22212,74,378,42,13,9,257
12616731,JF142827,2022-02-09T22:00:00.000,022XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1223,012,27,28,08B,1161529,1899982,2022,2022-02-16T15:50:22.000,41.881228497,-87.682334026,"{'latitude': '41.881228497', 'longitude': '-87.682334026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,29,37,46,28,15,75
12614427,JF140085,2022-02-09T22:00:00.000,015XX N SEDGWICK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,1821,018,2,8,14,1173365,1910568,2022,2022-02-16T15:50:22.000,41.910022484,-87.63855839,"{'latitude': '41.910022484', 'longitude': '-87.63855839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51,14926,37,309,11,54,14,198
12615226,JF141061,2022-02-09T22:00:00.000,078XX S KINGSTON AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,0421,004,7,43,06,1194548,1853550,2022,2022-02-16T15:50:22.000,41.753065615,-87.562621485,"{'latitude': '41.753065615', 'longitude': '-87.562621485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,246,37,24,19,225
12614367,JF139912,2022-02-09T21:58:00.000,015XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0131,001,3,33,14,1177014,1892855,2022,2022-02-16T15:50:22.000,41.861335178,-87.625690175,"{'latitude': '41.861335178', 'longitude': '-87.625690175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,14913,34,374,9,35,22,94
12614111,JF139576,2022-02-09T21:51:00.000,027XX W 39TH PL,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,0921,009,12,58,04B,1158678,1878342,2022,2022-02-16T15:50:22.000,41.821904871,-87.693394928,"{'latitude': '41.821904871', 'longitude': '-87.693394928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",29,22248,55,641,1,56,23,110
12614076,JF139596,2022-02-09T21:51:00.000,105XX S DR MARTIN LUTHER KING JR DR,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,0512,005,9,49,04A,1180780,1835078,2022,2022-02-16T15:50:22.000,41.702703568,-87.613641219,"{'latitude': '41.702703568', 'longitude': '-87.613641219', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,45,236,43,19,10,256
12614509,JF140086,2022-02-09T21:45:00.000,010XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1212,012,1,24,06,1160215,1907026,2022,2022-02-16T15:50:22.000,41.900585086,-87.686964123,"{'latitude': '41.900585086', 'longitude': '-87.686964123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,541,41,4,15,63
12614050,JF139568,2022-02-09T21:42:00.000,043XX W 81ST ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,False,False,0834,008,18,70,04B,1148935,1850242,2022,2022-02-16T15:50:22.000,41.744987561,-87.729861403,"{'latitude': '41.744987561', 'longitude': '-87.729861403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,4300,69,235,30,8,13,232
12613990,JF139528,2022-02-09T21:40:00.000,033XX W 47TH ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,0821,008,14,58,03,1155003,1873277,2022,2022-02-16T15:50:22.000,41.808080158,-87.707012349,"{'latitude': '41.808080158', 'longitude': '-87.707012349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,55,85,8,56,13,103
12613989,JF139535,2022-02-09T21:35:00.000,032XX W ROOSEVELT RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1134,011,24,29,14,1154751,1894523,2022,2022-02-16T15:50:22.000,41.866386819,-87.707368743,"{'latitude': '41.866386819', 'longitude': '-87.707368743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,98,14,57,21,152
12614054,JF139569,2022-02-09T21:35:00.000,055XX S WABASH AVE,0810,THEFT,OVER $500,APARTMENT,False,True,0225,002,20,40,06,1177659,1868284,2022,2022-02-16T15:50:22.000,41.793895774,-87.624067168,"{'latitude': '41.793895774', 'longitude': '-87.624067168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,403,4,60,24,111
12614013,JF139522,2022-02-09T21:33:00.000,011XX W WILSON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,False,False,1913,019,46,3,14,1167916,1930703,2022,2022-02-16T15:50:22.000,41.965393249,-87.657992984,"{'latitude': '41.965393249', 'longitude': '-87.657992984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,22616,31,241,39,15,5,6
12614234,JF139799,2022-02-09T21:30:00.000,0000X S STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,0112,001,42,32,06,1176390,1900220,2022,2022-02-16T15:50:22.000,41.881559282,-87.627758505,"{'latitude': '41.881559282', 'longitude': '-87.627758505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14311,38,92,36,34,22,93
12614126,JF139537,2022-02-09T21:30:00.000,026XX W CORTEZ ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1211,012,1,24,06,1158709,1906887,2022,2022-02-16T15:50:22.000,41.900234662,-87.692499565,"{'latitude': '41.900234662', 'longitude': '-87.692499565', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,543,49,4,15,64
12614782,JF139864,2022-02-09T21:30:00.000,031XX N KIMBALL AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1412,014,35,21,06,,,2022,2022-02-16T15:50:22.000,,,,,,,,,,,
12617859,JF144261,2022-02-09T21:30:00.000,070XX W NEWPORT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1632,016,38,17,08B,,,2022,2022-02-16T15:50:22.000,,,,,,,,,,,
12614044,JF139583,2022-02-09T21:30:00.000,004XX E 87TH ST,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,False,False,0632,006,6,44,03,1180546,1847395,2022,2022-02-16T15:50:22.000,41.736508334,-87.614121283,"{'latitude': '41.736508334', 'longitude': '-87.614121283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,140,43,61,20,241
12614206,JF139533,2022-02-09T21:30:00.000,043XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1115,011,28,26,08B,1147562,1898335,2022,2022-02-16T15:50:22.000,41.876988215,-87.733662707,"{'latitude': '41.876988215', 'longitude': '-87.733662707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,717,23,30,16,100
12614298,JF139862,2022-02-09T21:25:00.000,040XX W 115TH ST,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2211,022,19,74,03,1151309,1828012,2022,2022-02-16T15:50:22.000,41.683938235,-87.721741177,"{'latitude': '41.683938235', 'longitude': '-87.721741177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,4447,,264,,,,
12614046,JF139491,2022-02-09T21:22:00.000,008XX E 87TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0632,006,8,44,15,1183534,1847479,2022,2022-02-16T15:50:22.000,41.736669797,-87.603171741,"{'latitude': '41.736669797', 'longitude': '-87.603171741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,40,429,35,61,20,241
12614035,JF139511,2022-02-09T21:20:00.000,078XX S LOOMIS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0612,006,17,71,08B,1168360,1852737,2022,2022-02-16T15:50:22.000,41.751438309,-87.658613224,"{'latitude': '41.751438309', 'longitude': '-87.658613224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,70,575,31,59,20,230
12614438,JF139499,2022-02-09T21:20:00.000,009XX W 54TH ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,0934,009,20,61,03,1171049,1868997,2022,2022-02-16T15:50:22.000,41.795999418,-87.648284712,"{'latitude': '41.795999418', 'longitude': '-87.648284712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,14924,59,768,4,37,23,127
12614029,JF139547,2022-02-09T21:16:00.000,070XX S HALSTED ST,5131,OTHER OFFENSE,VIOLENT OFFENDER - ANNUAL REGISTRATION,STREET,True,False,0732,007,6,68,26,1172186,1858083,2022,2022-02-16T15:50:22.000,41.766025213,-87.644435915,"{'latitude': '41.766025213', 'longitude': '-87.644435915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21559,66,410,32,11,17,215
12614063,JF139517,2022-02-09T21:16:00.000,015XX W PRATT BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,2432,024,49,1,06,1164838,1945260,2022,2022-02-16T15:50:22.000,42.005404117,-87.668894838,"{'latitude': '42.005404117', 'longitude': '-87.668894838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,358,5,9,11,39
12613985,JF139501,2022-02-09T21:15:00.000,012XX N LARRABEE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1822,018,27,8,06,1172111,1908362,2022,2022-02-16T15:50:22.000,41.903996883,-87.643230238,"{'latitude': '41.903996883', 'longitude': '-87.643230238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14926,37,108,46,54,14,199
12613981,JF139531,2022-02-09T21:15:00.000,089XX S SOUTH CHICAGO AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,GAS STATION,True,False,0423,004,7,48,24,1195162,1846437,2022,2022-02-16T15:50:22.000,41.73353185,-87.560605528,"{'latitude': '41.73353185', 'longitude': '-87.560605528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,44,508,37,25,19,238
12614508,JF139523,2022-02-09T21:15:00.000,022XX N CALIFORNIA AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,False,False,1431,014,1,22,04B,1157335,1914823,2022,2022-02-16T15:50:22.000,41.922039747,-87.697330182,"{'latitude': '41.922039747', 'longitude': '-87.697330182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,23,322,41,1,7,184
12614623,JF139519,2022-02-09T21:14:00.000,078XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0421,004,7,43,08B,1194548,1853550,2022,2022-02-16T15:50:22.000,41.753065615,-87.562621485,"{'latitude': '41.753065615', 'longitude': '-87.562621485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,246,37,24,19,225
12613986,JF139503,2022-02-09T21:05:00.000,052XX S KILBOURN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0815,008,23,57,08B,1147252,1869438,2022,2022-02-16T15:50:22.000,41.797696842,-87.735539372,"{'latitude': '41.797696842', 'longitude': '-87.735539372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22248,54,637,6,56,13,105
12616217,JF142255,2022-02-09T21:00:00.000,092XX S LAFLIN ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,True,2222,022,21,73,26,1167956,1843477,2022,2022-02-16T15:50:22.000,41.726036222,-87.660359045,"{'latitude': '41.726036222', 'longitude': '-87.660359045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,72,195,13,59,9,245
12614086,JF139625,2022-02-09T21:00:00.000,069XX N ASHLAND BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,2431,024,49,1,06,1164516,1946316,2022,2022-02-16T15:50:22.000,42.008308654,-87.670049398,"{'latitude': '42.008308654', 'longitude': '-87.670049398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,49,5,9,11,39
12614005,JF139536,2022-02-09T21:00:00.000,100XX S WESTERN AVE,0810,THEFT,OVER $500,STREET,False,False,2211,022,19,72,06,1162151,1838101,2022,2022-02-16T15:50:22.000,41.711406159,-87.68177232,"{'latitude': '41.711406159', 'longitude': '-87.68177232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,22212,71,661,42,33,9,254
12614061,JF139496,2022-02-09T20:58:00.000,043XX N KEDZIE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1724,017,33,16,06,1154271,1928711,2022,2022-02-16T15:50:22.000,41.960211239,-87.708216117,"{'latitude': '41.960211239', 'longitude': '-87.708216117', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21538,16,56,20,39,1,13
12613995,JF139527,2022-02-09T20:57:00.000,080XX S ARTESIAN AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,0835,008,18,70,03,1161443,1851206,2022,2022-02-16T15:50:22.000,41.747383069,-87.684003152,"{'latitude': '41.747383069', 'longitude': '-87.684003152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,4300,69,243,30,8,13,226
12613967,JF139514,2022-02-09T20:57:00.000,045XX W FIFTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1131,011,24,29,16,1146388,1895593,2022,2022-02-16T15:50:22.000,41.869486264,-87.738043154,"{'latitude': '41.869486264', 'longitude': '-87.738043154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,30,98,14,30,16,143
12613968,JF139507,2022-02-09T20:53:00.000,007XX S KILPATRICK AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,True,False,1131,011,24,25,16,1145172,1896157,2022,2022-02-16T15:50:22.000,41.871057004,-87.74249322,"{'latitude': '41.871057004', 'longitude': '-87.74249322', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,22216,26,61,14,32,16,143
12613979,JF139493,2022-02-09T20:52:00.000,061XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,STREET,False,True,0311,003,20,40,08A,1179973,1864443,2022,2022-02-16T15:50:22.000,41.783303006,-87.615699508,"{'latitude': '41.783303006', 'longitude': '-87.615699508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,404,4,60,18,275
12615518,JF141484,2022-02-09T20:51:00.000,010XX S CANAL ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0124,001,25,28,06,1173291,1895810,2022,2022-02-16T15:50:22.000,41.869527301,-87.639268759,"{'latitude': '41.869527301', 'longitude': '-87.639268759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14917,29,97,26,44,22,147
12613975,JF139478,2022-02-09T20:51:00.000,020XX W 70TH ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,0735,007,17,67,18,1163871,1858231,2022,2022-02-16T15:50:22.000,41.766610052,-87.674909207,"{'latitude': '41.766610052', 'longitude': '-87.674909207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,283,31,23,17,7
12614205,JF139518,2022-02-09T20:50:00.000,002XX S CENTRAL PARK BLVD,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1123,011,28,27,08A,1152425,1898704,2022,2022-02-16T15:50:22.000,41.877906167,-87.715797338,"{'latitude': '41.877906167', 'longitude': '-87.715797338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,28,704,23,30,16,86
12613951,JF139512,2022-02-09T20:46:00.000,046XX W POLK ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1131,011,24,25,16,1145631,1895961,2022,2022-02-16T15:50:22.000,41.870510474,-87.740813012,"{'latitude': '41.870510474', 'longitude': '-87.740813012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,22216,26,61,14,32,16,143
12613994,JF139481,2022-02-09T20:45:00.000,055XX W MADISON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1522,015,29,25,15,1139306,1899471,2022,2022-02-16T15:50:22.000,41.880259837,-87.763949026,"{'latitude': '41.880259837', 'longitude': '-87.763949026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,674,7,32,25,97
12613961,JF139473,2022-02-09T20:40:00.000,118XX S WESTERN AVE,0560,ASSAULT,SIMPLE,DRUG STORE,False,True,2212,022,19,75,08A,1162526,1826017,2022,2022-02-16T15:50:22.000,41.678237739,-87.68073427,"{'latitude': '41.678237739', 'longitude': '-87.68073427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,22212,74,379,42,33,9,257
12613984,JF139539,2022-02-09T20:40:00.000,015XX W 59TH ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,0713,007,16,67,16,1166900,1865597,2022,2022-02-16T15:50:22.000,41.786759132,-87.663596469,"{'latitude': '41.786759132', 'longitude': '-87.663596469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,65,384,2,23,17,266
12613963,JF139468,2022-02-09T20:38:00.000,002XX S LARAMIE AVE,0560,ASSAULT,SIMPLE,TAVERN / LIQUOR STORE,False,False,1522,015,29,25,08A,1141751,1898753,2022,2022-02-16T15:50:22.000,41.878244691,-87.754988896,"{'latitude': '41.878244691', 'longitude': '-87.754988896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,68,7,32,25,97
12613959,JF139530,2022-02-09T20:37:00.000,012XX S KOSTNER AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1011,010,24,29,16,1147240,1894174,2022,2022-02-16T15:50:22.000,41.865576099,-87.734951511,"{'latitude': '41.865576099', 'longitude': '-87.734951511', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,761,14,57,21,155
12613948,JF139509,2022-02-09T20:34:00.000,060XX S ASHLAND AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,0713,007,16,67,16,1166708,1864567,2022,2022-02-16T15:50:22.000,41.783936786,-87.664329828,"{'latitude': '41.783936786', 'longitude': '-87.664329828', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,65,276,2,23,17,164
12614444,JF139464,2022-02-09T20:34:00.000,047XX S HALSTED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0933,009,20,61,06,1171764,1873607,2022,2022-02-16T15:50:22.000,41.808634077,-87.645527495,"{'latitude': '41.808634077', 'longitude': '-87.645527495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14924,59,708,48,37,23,117
12613976,JF139455,2022-02-09T20:32:00.000,081XX S COTTAGE GROVE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,0631,006,8,44,15,1182970,1851301,2022,2022-02-16T15:50:22.000,41.747170897,-87.605119541,"{'latitude': '41.747170897', 'longitude': '-87.605119541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,40,247,35,61,20,235
12614337,JF139826,2022-02-09T20:30:00.000,006XX E 62ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0313,003,20,42,07,1181432,1864037,2022,2022-02-16T15:50:22.000,41.782155365,-87.610362894,"{'latitude': '41.782155365', 'longitude': '-87.610362894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,471,4,60,18,275
12613973,JF139466,2022-02-09T20:30:00.000,022XX N KENNETH AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2522,025,36,20,08B,1146352,1914522,2022,2022-02-16T15:50:22.000,41.921430207,-87.737692868,"{'latitude': '41.921430207', 'longitude': '-87.737692868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22615,21,75,44,2,6,188
12615668,JF141009,2022-02-09T20:30:00.000,0000X W TERMINAL ST,0810,THEFT,OVER $500,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,False,False,1651,016,41,76,06,1100317,1935229,2022,2022-02-16T15:50:22.000,41.979006297,-87.906463155,"{'latitude': '41.979006297', 'longitude': '-87.906463155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,16197,75,668,29,38,12,3
12613952,JF139516,2022-02-09T20:28:00.000,044XX W FIFTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1131,011,24,26,16,1146711,1895716,2022,2022-02-16T15:50:22.000,41.869817639,-87.736854183,"{'latitude': '41.869817639', 'longitude': '-87.736854183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,30,703,14,30,16,143
12613978,JF139458,2022-02-09T20:22:00.000,030XX N CALIFORNIA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1411,014,33,21,15,1157179,1920260,2022,2022-02-16T15:50:22.000,41.936962445,-87.697755286,"{'latitude': '41.936962445', 'longitude': '-87.697755286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21538,22,467,20,39,7,174
12614796,JF139884,2022-02-09T20:20:00.000,036XX N BROADWAY,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1925,019,46,6,06,,,2022,2022-02-16T15:50:22.000,,,,,,,,,,,
12613932,JF139465,2022-02-09T20:20:00.000,049XX S ROCKWELL ST,0810,THEFT,OVER $500,STREET,False,False,0923,009,14,63,06,1159874,1871701,2022,2022-02-16T15:50:22.000,41.803656613,-87.689189945,"{'latitude': '41.803656613', 'longitude': '-87.689189945', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,61,763,8,56,23,120
12613953,JF139515,2022-02-09T20:14:00.000,060XX S LAFLIN ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,0713,007,16,67,16,1167365,1864774,2022,2022-02-16T15:50:22.000,41.784490767,-87.661915094,"{'latitude': '41.784490767', 'longitude': '-87.661915094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,65,277,2,23,17,266
26612,JF139416,2022-02-09T20:11:00.000,001XX E 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,False,False,0322,003,6,69,01A,1178567,1857978,2022,2022-02-16T15:50:22.000,41.76559446,-87.621050648,"{'latitude': '41.76559446', 'longitude': '-87.621050648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,67,514,32,60,18,211
12614204,JF139450,2022-02-09T20:10:00.000,043XX W VAN BUREN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1131,011,28,26,08B,1147462,1897668,2022,2022-02-16T15:50:22.000,41.875159806,-87.734046981,"{'latitude': '41.875159806', 'longitude': '-87.734046981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,27,717,23,30,16,143
12613974,JF139457,2022-02-09T20:10:00.000,052XX W DIVERSEY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,2514,025,31,19,15,1140982,1918114,2022,2022-02-16T15:50:22.000,41.931387689,-87.757335186,"{'latitude': '41.931387689', 'longitude': '-87.757335186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22615,19,303,17,2,6,177
12613966,JF139520,2022-02-09T20:09:00.000,061XX S JUSTINE ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,0713,007,16,67,16,1167062,1863913,2022,2022-02-16T15:50:22.000,41.782134563,-87.663050623,"{'latitude': '41.782134563', 'longitude': '-87.663050623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,65,277,2,23,17,266
